j,w,p,q,q0,pr,x1,z1,x2,z2,t
6,0.08327503821874815,2.340317122561392,0.3074797333222283,0.2929630385092594,0.4440010611594288,0.5038988406847847,0.2301610891964656,2.393035617136637,2.744980731635425,243.0
10,0.8398273523984683,2.8737250503026455,0.3995572281685123,0.2929630385092594,0.665437651984387,0.23016108919646563,0.5038988406847847,2.744980731635425,2.393035617136637,243.0
2,0.6912717774692807,1.9197437520963438,0.1732490973003143,0.03185128994076439,0.20955416763500453,1.3407207745158956,1.2208104431785212,1.174334106927541,2.849761327560391,244.0
4,0.26604231773740916,1.8660630320854026,0.09623289988381765,0.03185128994076439,0.10647976488516724,0.246020576051223,2.315510641643194,0.9051672914474298,3.118928143040502,244.0
6,0.5936022634381204,2.394041066018519,0.0062550799458017435,0.03185128994076439,0.0062944597305437215,0.03489251780774307,2.5266386998866737,0.12027248311123133,3.9038229513767004,244.0
7,0.49501083370562826,2.710943005590048,0.34146174160242565,0.03185128994076439,0.5185146606291261,0.5006461134465645,2.060885104247852,0.5365997399839405,3.487495694503991,244.0
8,0.9104868066583556,2.6476878511500606,0.06992988454629324,0.03185128994076439,0.07518775562049383,0.12252252694469992,2.439008690749717,0.8264391943412004,3.197656240146731,244.0
9,0.33236751183070945,2.1769070194127527,0.28102000678058303,0.03185128994076439,0.39085928598643066,0.3167287089282906,2.244802508766126,0.46128261867658904,3.562812815811343,244.0
2,0.8377344344107231,4.1176248004662455,0.5855684872674074,0.034007397304883544,1.4129439223957265,8.069899858176953,1.3106972755865787,0.7431125459152194,0.9984341406164109,245.0
4,0.23855099613222963,2.2265344618585545,0.14697607986279562,0.034007397304883544,0.1723000757816073,0.22521610735833025,9.155381026405202,0.21213671531984865,1.5294099712117817,245.0
7,0.9124310146124264,2.307768738263745,0.005699795524677156,0.034007397304883544,0.005732469428648284,0.08193560101359137,9.298661532749941,0.23057121870355096,1.5109754678280793,245.0
8,0.24707613178395826,1.5441656548924434,0.22774824004023642,0.034007397304883544,0.29491449790256924,1.003545567214658,8.377051566548873,0.5557262065930114,1.1858204799386187,245.0
6,0.19854421145519696,1.8385648648735253,0.14356548521218165,0.07679332609755633,0.1676315966754381,0.13120876955679986,0.5739291168279839,0.23349620357377546,1.688141717136925,246.0
9,0.6547254884259179,2.2869184225793155,0.021105327433863782,0.07679332609755633,0.021560368419752913,0.01807275332255524,0.6870651330622285,0.13582591628107765,1.7858120044296228,246.0
10,0.0865260760943829,4.375312193003001,0.7585358612563983,0.07679332609755633,3.1414017219305195,0.5558563635054287,0.14928152287935503,1.5523158008558475,0.3693221198548531,246.0
2,0.4064382590630464,1.5383301939614553,0.0022516495563403437,0.9959692059646037,0.0022567309452695607,1.373693985868082,2.0352911118858064,0.5276664714417426,1.6343224366583602,247.0
6,0.9702454629654673,2.9134089708960036,0.00017045636880267168,0.9959692059646037,0.00017048544266020656,1.3610721635373384,2.04791293421655,0.8410970525293476,1.3208918555707552,247.0
7,0.009459296701973097,1.0553816617847878,0.0016086881102532892,0.9959692059646037,0.0016112801645169093,0.6742189483484684,2.73476614940542,0.7932253841290124,1.3687635239710902,247.0
4,0.2508858221642887,2.1946190497201514,0.1737865199804683,0.40660984349327245,0.21034093994641334,0.37648766145339374,1.1651544159984288,0.6044753041852573,0.5870176122454365,248.0
5,0.25681575194706996,2.2191109387502794,0.41960363652625926,0.40660984349327245,0.7229604853866398,1.1651544159984288,0.37648766145339385,0.5870176122454364,0.6044753041852574,248.0
2,0.6436537109813742,3.7428214822788934,0.6615114364279935,0.07544735281069274,1.954309583006999,0.3288097971390686,3.7384841269019797,0.7187910777785198,2.4587925805711848,249.0
4,0.7877715981198152,2.8463389660178127,0.06955353385747981,0.07544735281069274,0.07475285940316168,1.491783077650042,2.5755108463910066,2.1761461103437023,1.001437548006002,249.0
8,0.30636508389380745,2.467780907586988,0.19348767690383403,0.07544735281069274,0.239906659411572,2.246701049251938,1.8205928747891105,0.2826464702274822,2.8949371881222223,249.0
2,0.29011399367107327,2.670064669284562,0.3596469336610407,0.002672788832485859,0.561638497991966,0.2653559119177219,1.059903422968877,1.5948866990363142,1.5535026931869387,250.0
3,0.39532520767598545,3.378332272371914,0.6376802775064734,0.002672788832485859,1.7599932819580084,1.059903422968877,0.2653559119177218,1.5535026931869385,1.5948866990363144,250.0
4,0.3391813586257513,2.2089592816789367,0.0007411250271006625,0.14650320319247587,0.0007416747168395162,0.1598634599035836,5.9924018705250734,0.3522994664656693,4.891798797292273,251.0
5,0.8563832668984972,2.628501931359009,0.2890161084541647,0.14650320319247587,0.406501626663861,2.988459575914833,3.163805754513824,1.0744075120196743,4.169690751738267,251.0
6,0.0005412531211559379,1.2469726867667787,0.13163836024871797,0.14650320319247587,0.15159394003271687,0.5294210095345423,5.622844320894115,1.7766802879782577,3.467417975779684,251.0
9,0.23129241443735826,1.3148513287666166,0.07469699555843339,0.14650320319247587,0.08072706475488389,0.3376524333231346,5.814612897105522,0.478673332725383,4.765424931032559,251.0
10,0.6690445902376079,2.531638654039608,0.35740420751910745,0.14650320319247587,0.5561882161828602,2.1368688517525634,4.015396478676093,1.5620376645689575,3.6820605991889845,251.0
1,0.3789449165097285,2.1673310606683596,0.21703762124288462,0.007925374892688538,0.2772005745258957,0.30529300733588033,2.9100592571098707,0.9213555623570429,3.0174070535554836,252.0
2,0.6764155699100447,2.2331798820489785,0.007918268264124038,0.007925374892688538,0.007981467685820975,2.19148823609868,1.023864028347071,0.07790587261080748,3.860856743301719,252.0
4,0.6810420981709286,2.253987581775507,0.23203788958051716,0.007925374892688538,0.30214757528132546,0.32846811642493917,2.886884148020812,1.0935744176214568,2.8451881982910696,252.0
5,0.2636881396118833,1.9856519984724075,0.039853478592871944,0.007925374892688538,0.041507706552917446,0.02999460104959755,3.1853576633961533,0.1675121846365464,3.77125043127598,252.0
6,0.11295798336940921,2.4220473298116953,0.49298066029859805,0.007925374892688538,0.9723113545035662,0.297105957930412,2.918246306515339,1.2528377093296017,2.6859249065829247,252.0
8,0.9564096260662169,2.2914874546257695,0.002246707128315769,0.007925374892688538,0.0022517661876303593,0.06300234560624215,3.1523499188395085,0.4255768693570713,3.5131857465554552,252.0
1,0.20706764223678253,3.851110135446847,0.6827198019914885,0.14087813017760345,2.151788249357658,2.08795972346126,2.2401630015582543,0.809861679479743,3.4897822153614864,253.0
2,0.06882241785332299,1.2067986186994664,0.007901008246401263,0.14087813017760345,0.007963931333656317,0.10930147053190636,4.218821254487608,2.0311441682588978,2.2684997265823315,253.0
5,0.7241286069054218,2.078518390907134,0.1685010595845068,0.14087813017760345,0.20264735419510557,2.130861531026348,2.197261193993166,1.4586380471025884,2.841005847738641,253.0
2,0.015039920914426075,2.0147783483405206,0.004362334491235246,0.018468450814201384,0.004381447856688236,0.1500433915644506,2.72610284894868,0.04002998845174534,1.572340044954903,254.0
4,0.7138920690149089,2.2355193013463777,0.17812414522903422,0.018468450814201384,0.2167287723606859,0.505315068777147,2.3708311717359836,0.1903803727462381,1.4219896606604103,254.0
9,0.6624247989613117,5.8460083716411635,0.7990450694655291,0.018468450814201384,3.9762401812525683,2.2207877801715328,0.6553584603415978,1.381959672208665,0.23041036119798353,254.0
3,0.7290465338384386,2.7277174817435608,0.08804099246527218,0.18123644659016827,0.0965405171596679,0.12321142794901774,3.3186820735520293,0.64432576868605,2.7951234841596886,255.0
4,0.7602905200773311,2.0432981205265075,0.04463173919896316,0.18123644659016827,0.046716790824799036,2.2745102807771898,1.1673832207238575,0.8939909284178496,2.545458324427889,255.0
5,0.06305662869487505,1.8153752403693286,0.2984145737592688,0.18123644659016827,0.42534317646603875,0.4693643956615946,2.9725291058394525,0.9688919152405946,2.470557337605144,255.0
10,0.17431444463717938,2.0364303646941537,0.38767624798632755,0.18123644659016827,0.6331229954993273,0.5748073971132454,2.867086104387802,0.9322406405012448,2.507208612344494,255.0
1,0.8310202219551974,2.5506685869652435,0.38220413151564175,0.13539904205827827,0.6186576359631714,0.11108340710052178,1.0237303410455196,0.0693694393852981,1.8769718907096096,256.0
2,0.2334728125076564,2.223690765069092,0.1400524049121169,0.13539904205827827,0.162861560366734,0.10870035177564122,1.0261133963704,0.7630679880454482,1.1832733420494597,256.0
9,0.22419073679020052,1.817601704162016,0.2336297137078876,0.13539904205827827,0.3048522599285736,0.0347929674904538,1.1000207806555875,0.8173733003361926,1.128968029758715,256.0
10,0.3551629395761009,2.2413735149168343,0.10871470780607542,0.13539904205827827,0.12197520678158649,0.8802370217794245,0.2545767263666169,0.296530602327969,1.6498107277669387,256.0
2,0.8781131369814015,2.5018293086111787,0.19110435362010414,0.20435952005062422,0.23625340969794903,0.6639583943964167,2.1132147323693156,1.2777019024520826,1.8715362011713668,257.0
4,0.16269344470126867,2.151208833440462,0.014798484926687687,0.20435952005062422,0.015020776364428333,1.374984842220503,1.4021882845452294,1.1279048835000531,2.0213332201233962,257.0
6,0.24685941253898047,2.6588529924638453,0.3730938417350655,0.20435952005062422,0.5951350722912094,0.7336507984512647,2.043522328314468,0.6748429045293927,2.4743951990940567,257.0
10,0.5549589599554547,1.890729494177141,0.21664379966751843,0.20435952005062422,0.27655847954037005,0.0045790916975481915,2.772594035068184,0.06878841314192055,3.0804496904815286,257.0
2,0.99700806618723,3.6029772753656455,0.46503989666347956,0.055493151215099595,0.8692982774161813,0.010613923830228666,1.076935722567276,0.2859295501563563,0.9918399419113957,258.0
6,0.7746902695256763,3.4236502296839038,0.47946695212142093,0.055493151215099595,0.9211076109331063,1.076935722567276,0.010613923830228744,0.9918399419113957,0.28592955015635635,258.0
2,0.26649063057499367,1.83859931690692,0.0008690386225383537,0.4555455033150524,0.0008697991033472409,0.07146820670108332,7.142368694507284,0.49447833352094955,2.796604638898008,259.0
3,0.9133129894958241,2.639541997991697,0.18070414825600517,0.4555455033150524,0.22056031149685282,0.19345799281512224,7.020378908393245,1.0164945746252017,2.2745883977937558,259.0
4,0.7045237555826418,2.237938660459999,0.012845643325043952,0.4555455033150524,0.013012801312074933,0.20477046485502207,7.009066436353345,0.1610206917992213,3.1300622806197365,259.0
8,0.5058807346545637,1.9478368564187605,0.0047915880210227385,0.4555455033150524,0.004814657910154376,2.2392023908470313,4.974634510361335,0.42199797446319565,2.869084997955762,259.0
9,0.49281785540319123,1.6919632556801887,0.08827942389879802,0.4555455033150524,0.09682728045962156,4.233148690892844,2.980688210315523,0.2972836704978359,2.993799301921122,259.0
10,0.8710013240232981,2.5301037438300273,0.2569646545615394,0.4555455033150524,0.34583099734345524,0.27178915509726365,6.942047746111103,0.8998077275125538,2.391275244906404,259.0
1,0.3041549342691754,2.181304480978834,0.0031186101625399324,0.001078726854532279,0.0031283663177460656,1.137831985997092,5.504231054132591,1.3102909659327613,5.410759011784953,260.0
4,0.7784297013648991,2.2360370361026423,5.813152543976622e-5,0.001078726854532279,5.8134905230417903e-5,0.08575964575168853,6.556303394377994,0.2005565441447785,6.520493433572936,260.0
5,0.7172680067654311,2.2565217361776693,0.01603925367948576,0.001078726854532279,0.016300704822851175,0.37275688291247006,6.269306157217213,0.20715231527786465,6.51389766243985,260.0
8,0.6119170446460007,2.001919552018143,0.21916878068327708,0.001078726854532279,0.2806865000764681,0.9934285943293427,5.64863444580034,1.3260270289530933,5.3950229487646215,260.0
9,0.20033841890050685,3.0127110470582923,0.5961848277281458,0.001078726854532279,1.4763804549533626,2.102057128828538,4.5400059113011455,2.4668475943769232,4.254202383340791,260.0
10,0.930882028416236,3.0156157062485,0.16435166936657938,0.001078726854532279,0.19667563896699977,1.9502288023105516,4.691834237819132,1.2101755290322942,5.510874448685421,260.0
2,0.27336228453989575,2.5039896577606138,0.5419845159627962,0.19161392328240065,1.1833323025878004,0.8585810733777042,2.248563863530636,0.2581935425100747,0.06938358898136088,261.0
6,0.03810415063892014,2.1247550346744744,0.2664015607548032,0.19161392328240065,0.3631435762541645,2.248563863530636,0.858581073377704,0.06938358898136088,0.2581935425100747,261.0
2,0.47417263065569815,2.837261389694227,0.4292467227787408,0.1471121127960358,0.7520705351413564,0.693358379044526,0.7579630338926967,2.1593054298744265,1.4105985746562215,262.0
6,0.09631087141189743,2.093843511796171,0.4236411644252232,0.1471121127960358,0.7350302247424831,0.7579630338926966,0.6933583790445261,1.4105985746562215,2.1593054298744265,262.0
2,0.26500147610891633,1.7736018845090733,0.10244028953854116,0.8641158779791149,0.11413200520324197,0.04727856140952815,0.2749390444932154,0.8382318506927231,0.542186237981894,263.0
9,0.18506551503964763,1.3770994240426793,0.033443832482344,0.8641158779791149,0.03460102333670386,0.2749390444932154,0.04727856140952813,0.5421862379818939,0.8382318506927232,263.0
4,0.8393089222839638,2.3019059261399244,0.01919868156241031,0.0008718956906065318,0.01957448665749466,0.7739959308605553,2.7771499217375224,0.035592894382320196,3.681289292331664,264.0
5,0.8356039917226112,2.2499429342929265,0.16917172430837352,0.0008718956906065318,0.20361815931593177,0.016841650869070163,3.534304201729008,0.4903584444836424,3.2265237422303414,264.0
6,0.37960600890603846,2.058475335277737,0.0969170645463133,0.0008718956906065318,0.10731801332131216,0.30263000845048454,3.2485158441475934,1.1475294757077135,2.56935271100627,264.0
10,0.6668953233585964,4.320274386876228,0.7138406338922962,0.0008718956906065318,2.4945562453393455,2.457678262417968,1.09346759018011,2.0434013721403077,1.6734808145736761,264.0
1,0.06726154701956388,6.322501403766161,0.8308128302990057,0.12026495685565296,4.91061368016549,0.03635709977487328,0.899585664357913,4.397467967664052,0.06256780313237709,265.0
10,0.9356280775691168,2.2060499704243353,0.04892221284534133,0.12026495685565296,0.05143870828376045,0.899585664357913,0.036357099774873225,0.06256780313237678,4.397467967664052,265.0
2,0.15987102290370214,1.6144719302274797,0.06808147716708805,0.6414328368260165,0.07305518186442786,2.5155020642362116,0.7016244375408829,0.48968788326725615,2.195593568474506,266.0
3,0.8687297356856012,2.5540627621737366,0.006803792983759475,0.6414328368260165,0.00685040169925642,0.6151098467315972,2.6020166550454973,0.40980118723557757,2.2754802645061845,266.0
7,0.1424469972534721,1.918085585299216,0.28368189302313607,0.6414328368260165,0.39602781287141026,0.08651459080928552,3.1306119109678088,1.7857923812389285,0.8994890705028336,266.0
3,0.8118632486058517,7.491674478693102,0.8314159466678378,0.03676455597228707,4.931759146878617,0.3760770234196932,2.1498853283401997,3.299364805447421,1.2922261009013147,267.0
4,0.48759152499890357,2.3944559569464503,0.00024767993881490434,0.03676455597228707,0.000247741299525975,0.3600487290605285,2.1659136226993647,0.0554701422526652,4.53612076409607,267.0
8,0.26447660854036803,1.9131499097034226,0.00626948450449771,0.03676455597228707,0.006309038926555374,0.9204865317058439,1.605475820054049,0.8417480710276414,3.749842835321094,267.0
10,0.33357200157191413,2.3793589791960503,0.12530233291656276,0.03676455597228707,0.143252163162836,0.8693500675738276,1.6566122841860653,0.3950078876210085,4.196583018727727,267.0
2,0.7094716891437505,2.6940394097172433,0.01881618526657671,0.37396292039792517,0.019177023697900936,1.0822482747463287,5.8935851918506765,0.46136184556917426,4.312268405871446,268.0
4,0.10792912772427088,1.9209158268450244,0.0004907611105995387,0.37396292039792517,0.000491002167947657,1.4209594942742163,5.554873972322789,0.23261148163323167,4.541018769807389,268.0
5,0.26601027837178814,2.041240506586785,0.33453565045781175,0.37396292039792517,0.5027101045037188,1.293104693237841,5.682728773359164,0.6679426879130722,4.105687563527548,268.0
7,0.63269077163842,2.25142794953275,0.0017561424131513359,0.37396292039792517,0.0017592319221051127,0.5357404406890169,6.440093025907988,0.8676343688649036,3.9059958825757164,268.0
9,0.14618944656826693,2.1052448859133883,0.2670355398758101,0.37396292039792517,0.3643226301161174,2.054553030433085,4.92128043616392,2.4228140378301988,2.3508162136104214,268.0
10,0.7871453914836704,2.1271969578994057,0.0034028004781254057,0.37396292039792517,0.003414419065241449,0.5892275332165177,6.386605933380488,0.12126582963003975,4.652364421810581,268.0
1,0.2551958883225043,2.0036897310893083,0.08894918991577752,0.0041490535852323615,0.09763362144635494,0.8898963457065876,0.018217311832323002,0.40781432204655627,7.3088136724710475,269.0
8,0.47413748857143645,11.7855426680457,0.9069017564989901,0.0041490535852323615,9.741341189977856,0.018217311832322954,0.8898963457065876,7.3088136724710475,0.40781432204655665,269.0
1,0.19059234776594525,2.2841693051154928,0.10534687921475862,0.00028159641665240665,0.11775164777489684,1.7717356691235655,3.062135867097424,3.22268532998069,7.161537643046287,270.0
2,0.9266238520088459,3.292167145253008,0.5708862773243643,0.00028159641665240665,1.3303845735891113,0.40638575998475845,4.427485776236232,2.522051880770038,7.86217109225694,270.0
5,0.8172841335770682,2.1188341976409673,0.0036886659800020993,0.00028159641665240665,0.003702322615351432,0.3623294775523107,4.471542058668679,0.6190283613788631,9.765194611648115,270.0
6,0.4959287919414501,1.8719461410380316,0.044757553082146566,0.00028159641665240665,0.04685465271716354,0.6248582323203441,4.209013303900646,1.0589298874070872,9.32529308561989,270.0
7,0.5760188671904825,2.522320725631975,0.2668213445189647,0.00028159641665240665,0.36392404844601234,1.070739101218176,3.763132435002814,2.686126097209848,7.6980968758171295,270.0
10,0.2012098910047042,1.4123734270021955,0.008217683463111265,0.00028159641665240665,0.008285776717158654,0.5978232960218351,4.236048240199154,0.2754014162804501,10.108821556746527,270.0
1,0.18483917199605893,3.106163271895094,0.5699997954931177,0.03630948833219472,1.3255802952221227,3.4936498676060532,11.058717762439233,2.070986853158447,2.1547775066730623,271.0
4,0.19912254211137403,2.167377629966526,0.03140817352886125,0.03630948833219472,0.03242663490710314,4.653494784767722,9.898872845277563,0.39417878890565067,3.8315855709258586,271.0
5,0.520449630912238,1.6920838654812043,0.030599305800888803,0.03630948833219472,0.03156517834644319,1.2268840933390084,13.325483536706278,0.7036031726246733,3.522161187206836,271.0
7,0.7302667244030825,2.725765620346865,0.00534109722370982,0.03630948833219472,0.0053697777358133175,0.22013175904072554,14.33223587100456,0.11162353804117627,4.1141408217903335,271.0
8,0.2066626098160711,1.4377306631599132,0.03570016694073735,0.03630948833219472,0.03702185530279302,1.9488363634171872,12.603531266628098,0.15130641876455853,4.074457941066951,271.0
9,0.062373740148098156,2.3336227135740693,0.2906419726804906,0.03630948833219472,0.40972535941996174,3.009370761874588,11.542996868170697,0.7940655883370034,3.431698771494506,271.0
3,0.1372107014266697,2.2877900988551345,0.1400902057570578,0.5488350679006664,0.162912676073796,0.37348839775052584,0.5513358706248381,0.8208679142082127,1.5405071260551437,272.0
4,0.4263119274751004,1.7658896894863834,0.09300726218146992,0.5488350679006664,0.10254466028934474,0.4614414072103983,0.46338286116496574,0.10849919695181147,2.252875843311545,272.0
7,0.2956531060762486,2.1565706154622335,0.21806746416080577,0.5488350679006664,0.2788827094065531,0.0898944634144398,0.8349298049609242,1.4320079291033323,0.9293671111600241,272.0
1,0.8465273045205517,2.9616334680431566,0.494468964380081,0.006751109012855147,0.9781179180129072,0.1523686413811733,5.245710917455202,2.688368142915185,4.1423704206875085,273.0
4,0.08141135864078786,1.748074575609634,0.3433645991371287,0.006751109012855147,0.5229151499934466,0.1440539454410533,5.2540256133953225,1.3492773168924073,5.481461246710286,273.0
7,0.6601302952412484,2.386981848217779,0.03951572055425235,0.006751109012855147,0.0411414547875908,0.2661535368765451,5.13192602195983,0.8074777908986588,6.023260772704035,273.0
8,0.2915825951094697,2.066163583829557,0.012680613178600907,0.006751109012855147,0.012843480622753357,1.0866705115085036,4.311409047327872,0.624197266442582,6.206541297160111,273.0
9,0.911514120398039,2.106800142877021,0.10321899373708193,0.006751109012855147,0.11509944236196866,3.7488329236291,1.6492466352072754,1.3614180464538603,5.469320517148834,273.0
1,0.16676657059901934,1.5627372989724144,0.07445379616434279,0.4075223224046627,0.08044309504792878,1.655694618593497,2.781951966160565,0.10640865943808932,1.854898322893757,274.0
6,0.395850841942496,2.34871411275513,0.343559820240096,0.4075223224046627,0.5233680552274258,1.6872627360244754,2.7503838487295864,0.10184121944081406,1.8594657628910323,274.0
8,0.9635506463500831,2.765171437587238,0.1681638505298013,0.4075223224046627,0.20215982822339418,0.08120349343726772,4.356443091316795,1.415337984764833,0.5459689975670132,274.0
10,0.9880352809857842,2.2571858175610355,0.006300210661097212,0.4075223224046627,0.006340154974804433,1.0134857366988217,3.4241608480552403,0.33771911868810983,1.6235878636437364,274.0
2,0.4902884724235739,2.4304263755112716,0.3954354631202773,0.5931062978255776,0.6540831276257785,1.4430272298677636,1.141919685002707,1.107872151548662,0.11627899147589726,275.0
8,0.45011244482027846,2.31808235511174,0.011458239054145137,0.5931062978255776,0.011591052101668919,1.1419196850027067,1.4430272298677638,0.11627899147589726,1.107872151548662,275.0
1,0.07867885858667978,1.8235496003741252,0.29980791727306155,0.04605433964483363,0.4281795303338859,0.3377640211618668,3.062929768513034,0.19604871368477117,4.7214975624115185,276.0
2,0.45578821329346786,2.253164513086666,0.13814582959037597,0.04605433964483363,0.16028910506631935,0.5299747364500591,2.8707190532248417,1.2632046232709206,3.654341652825369,276.0
3,0.9360393826020914,2.5321584449726813,0.20661111367206797,0.04605433964483363,0.2604159413148341,0.012024902546073135,3.3886688871288277,2.128070233868163,2.7894760422281264,276.0
7,0.8760431343153479,2.851341058634877,0.013091926997104772,0.04605433964483363,0.013265599255344873,0.8592536462673076,2.5414401434075935,0.49843776437463505,4.419108511721655,276.0
9,0.6448649237690327,2.340097922298162,0.2962888728225562,0.04605433964483363,0.4210376408610586,1.6616764832495945,1.7390173064253065,0.8317849408977998,4.08576133519849,276.0
1,0.7900158719178962,2.4230788408665367,0.16896717913305742,0.08404219869378293,0.203321908461498,0.4192976624398434,5.890047478169272,0.5816475346512545,2.115566221669146,277.0
2,0.7528054322317668,2.127858384646343,0.1999770397856302,0.08404219869378293,0.2499641256978196,1.365096103899838,4.944249036709278,0.3017106547354615,2.3955031015849393,277.0
9,0.656829340015054,2.249672565913141,0.26118636994188044,0.08404219869378293,0.35352132029105393,4.22703049665718,2.0823146439519356,1.4255563641041897,1.2716573922162109,277.0
10,0.9670558672677811,2.827203123168716,0.28582721244564907,0.08404219869378293,0.40022137141256015,0.2979208776122541,6.0114242629968615,0.3882992028294947,2.308914553490906,277.0
1,0.4246905178767555,5.720440945587595,0.7871859209007566,0.0009778424173429968,3.698937232476164,0.7522149824443621,1.5716454432333542,3.382881847269979,1.7059255193281802,278.0
4,0.10265099248232179,1.4428499773568004,0.0781619940431286,0.0009778424173429968,0.08478929436969247,0.7575934470539286,1.566266978623788,0.5005221676336755,4.588285198964483,278.0
5,0.003768210174511566,1.4697034326694538,0.00020795951562873783,0.0009778424173429968,0.00020800826064583484,0.4880904430923135,1.835769982585403,0.57917109232358,4.509636274274579,278.0
9,0.49480496380677774,2.0637639665820164,0.10828147854182565,0.0009778424173429968,0.12143011044528873,0.263457520152288,2.0604029055254283,0.48306437338725255,4.605742993210907,278.0
10,0.4874040261942114,1.8392162313884948,0.02518480458131729,0.0009778424173429968,0.025835465738570654,0.06250403293482434,2.261356392742892,0.14316788598367192,4.945639480614487,278.0
1,0.5531745150953229,2.3003251029092726,0.29925988829772043,0.257996262802517,0.42706259175600303,0.09327138680678937,4.461374863304098,1.1703116378969018,3.3418541479516244,279.0
3,0.40387906879733726,2.356192759637345,0.018917997838622063,0.257996262802517,0.01928278961289836,0.9559871632171786,3.598659086893708,0.38646040237662915,4.125705383471897,279.0
4,0.378060346291307,2.169194726649898,0.009641811770077151,0.257996262802517,0.009735681377861084,1.863153313449594,2.6914929366612927,1.1182829070950113,3.393882878753515,279.0
5,0.6801380049854071,2.0506427956579723,0.02145972051192182,0.257996262802517,0.021930339519129993,0.8832027652407198,3.6714434848701667,0.9309870770618517,3.5811787087866747,279.0
7,0.3965615850019921,2.3950968385071847,0.38677273160909337,0.257996262802517,0.6307167856950178,0.6479815775792619,3.9066646725316247,0.6596171156015984,3.852548670246928,279.0
10,0.03844164570180064,1.471539912909545,0.005951587170048194,0.257996262802517,0.005987220687341024,0.11105004381734346,4.4435962062935435,0.2465066458165337,4.2656591400319925,279.0
4,0.9654696485230603,4.39070674526416,0.6770748048452526,0.008437261524354308,2.096692404406815,3.741644019311892,1.3606629859966044,1.4026927881531652,0.3961570109826098,280.0
6,0.6958145400045064,2.3414494867309696,0.3144879336303932,0.008437261524354308,0.4587635273973206,1.3606629859966046,3.7416440193118916,0.39615701098260986,1.4026927881531652,280.0
8,0.5155801710094734,3.0008144625590703,0.5464341749508129,0.2764710233947209,1.2047516474555091,0.08181259582553042,0.07714465246109888,0.16841369982471927,0.15210962380693438,281.0
10,0.9096772359389955,2.262508430123297,0.17709480165446606,0.2764710233947209,0.21520680877552528,0.07714465246109888,0.08181259582553042,0.15210962380693438,0.16841369982471927,281.0
1,0.6833184657942091,3.572582600995612,0.5321052645055053,0.4323044850236213,1.137232852077802,0.4454122782839224,0.5223410073903633,0.693329186250692,0.3212746265557179,282.0
2,0.2561194993546059,2.022376417386708,0.0012261840637281091,0.4323044850236213,0.0012276894371192014,0.24919513453858763,0.718558151135698,0.09802249320717385,0.916581319599236,282.0
3,0.4289108672494457,1.9455568049026695,0.03436406640714539,0.4323044850236213,0.035586979744551425,0.2731458728517756,0.69460741282251,0.2232521333485442,0.7913516794578657,282.0
2,0.38923563814233164,1.871793007742745,0.012833808616622446,0.0014575471780201596,0.013000658198090924,0.15296968717487863,4.3472812841288375,1.3150181747133507,8.304385288792744,283.0
4,0.3992709858620158,2.1106460422441455,0.369363767339172,0.0014575471780201596,0.5857002025276399,0.11789615311211499,4.382354818191601,2.6791176717803733,6.940285791725723,283.0
6,0.6445412182248156,1.8543106779818397,0.000859078662826287,0.0014575471780201596,0.0008598230081624398,1.8105738800334654,2.6896770912702506,0.3235537426249905,9.295849720881105,283.0
7,0.5649944876956077,3.2425931835672435,0.6154857982033591,0.0014575471780201596,1.6006841758628088,2.4188112509832576,2.0814397203204584,5.3017138743873815,4.317689589118714,283.0
6,0.12284099764246537,1.37584225910158,0.0025569746852727483,0.05529616782528389,0.002563529565550476,0.05331456580266447,1.7426025825823013,0.22359323991872124,5.053404776398046,284.0
7,0.8157812864993459,3.3669634473038896,0.5364416612354013,0.05529616782528389,1.1572257818117002,0.5668061690506713,1.2291109793342945,4.140077062452045,1.1369209538647223,284.0
9,0.3373830895296588,1.9391308213193903,0.022098974172338384,0.05529616782528389,0.022598375080885996,0.3112389884995457,1.48467815988542,0.6874291381228317,4.589568878193935,284.0
10,0.8742730704777253,3.0234819864147062,0.38360622208170353,0.05529616782528389,0.6223395430693794,0.8645574250320842,0.9313597233528814,0.22589857582316925,5.051099440493598,284.0
3,0.49317305511788656,1.9507485513595293,0.16173538466408593,0.048531292274083364,0.19294072741407814,0.8668560076586193,6.456134013976985,0.21149401484100908,2.4585598424410495,285.0
4,0.320567934348986,2.4000436906664,0.22725244675972237,0.048531292274083364,0.2940836835010246,2.5126415411690353,4.810348480466569,0.043493451736958295,2.6265604055451,285.0
5,0.19412751843512077,2.4899627469673824,0.3054679053893977,0.048531292274083364,0.4398182730800234,1.0511865921111354,6.271803429524469,1.150528759143684,1.5195250981383746,285.0
6,0.3449408110204901,1.8293419559782043,0.022098211180336294,0.048531292274083364,0.0225975772142254,0.8391839858587129,6.483806035776891,0.6371172914250571,2.0329365658570016,285.0
10,0.437660685880358,2.570191083760953,0.23491475973237436,0.048531292274083364,0.3070439048862595,2.053121894838102,5.269868126797503,0.6274203401353501,2.0426335171467085,285.0
2,0.6427040792500993,2.6947234233037345,0.10928635821832662,0.00010531764424360477,0.12269527834981629,1.2476700223233308,8.35989150595197,0.014855070515146677,6.350426407513739,286.0
3,0.38096353431434893,2.4752649647686114,0.2149015167662158,0.00010531764424360477,0.2737255558633466,0.5072808714898003,9.100280656785499,2.7166893732217474,3.648592104807138,286.0
